"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Iowa","Delaware",2010,114,113,1,0,0,0,0,53,32,15,0,0,0,0,114
"Iowa","Harrison",2010,213,180,31,2,0,0,0,122,61,40,0,0,213,0,0
"Iowa","Johnson",2010,365,84,277,4,0,0,0,112,78,57,0,0,0,364,1
"Iowa","Lee",2010,115,51,62,2,0,0,0,115,71,53,0,0,0,115,0
"Iowa","Linn",2010,365,145,214,6,0,0,0,113,75,53,0,0,90,275,0
"Iowa","Montgomery",2010,309,164,143,2,0,0,0,112,67,49,0,0,102,205,2
"Iowa","Muscatine",2010,365,101,248,13,3,0,0,157,85,57,0,0,0,365,0
"Iowa","Palo Alto",2010,306,183,121,2,0,0,0,105,64,46,0,0,117,177,12
"Iowa","Polk",2010,365,180,182,3,0,0,0,116,72,51,0,1,60,304,0
"Iowa","Pottawattamie",2010,247,171,75,1,0,0,0,134,64,32,0,0,0,123,124
"Iowa","Scott",2010,365,76,283,6,0,0,0,117,83,60,0,0,42,255,68
"Iowa","Story",2010,214,200,14,0,0,0,0,90,49,36,0,0,214,0,0
"Iowa","Tama",2010,84,54,30,0,0,0,0,77,59,42,0,0,0,84,0
"Iowa","Van Buren",2010,267,191,74,2,0,0,0,108,67,42,0,0,188,78,1
"Iowa","Warren",2010,214,187,27,0,0,0,0,87,54,37,0,0,214,0,0
"Iowa","Woodbury",2010,123,69,53,1,0,0,0,127,70,45,0,0,0,120,3
"Kansas","Brown",2010,116,83,33,0,0,0,0,79,62,38,0,0,0,116,0
"Kansas","Chase",2010,121,93,27,1,0,0,0,138,56,31,0,0,0,121,0
"Kansas","Ford",2010,365,365,0,0,0,0,0,49,28,14,0,0,0,0,365
"Kansas","Johnson",2010,359,266,89,4,0,0,0,112,69,41,0,0,299,60,0
"Kansas","Leavenworth",2010,364,316,45,3,0,0,0,143,54,36,0,0,364,0,0
"Kansas","Linn",2010,365,283,82,0,0,0,0,97,63,40,0,3,300,62,0
"Kansas","Neosho",2010,61,61,0,0,0,0,0,47,34,19,0,0,0,0,61
"Kansas","Riley",2010,360,313,45,2,0,0,0,136,58,38,0,0,360,0,0
"Kansas","Sedgwick",2010,365,234,119,12,0,0,0,122,74,44,0,21,270,58,16
"Kansas","Shawnee",2010,365,269,94,2,0,0,0,140,64,41,0,0,243,61,61
"Kansas","Sherman",2010,50,49,1,0,0,0,0,59,42,19,0,0,0,0,50
"Kansas","Sumner",2010,365,260,98,7,0,0,0,122,68,43,0,12,302,51,0
"Kansas","Trego",2010,364,270,90,4,0,0,0,108,64,43,0,0,345,19,0
"Kansas","Wyandotte",2010,365,171,194,0,0,0,0,93,66,52,0,48,63,250,4
"Kentucky","Bell",2010,264,158,99,7,0,0,0,115,80,48,0,0,220,44,0
"Kentucky","Boone",2010,245,193,50,2,0,0,0,136,64,42,0,0,245,0,0
"Kentucky","Boyd",2010,365,173,188,4,0,0,0,119,73,52,0,7,108,250,0
"Kentucky","Bullitt",2010,284,119,157,8,0,0,0,119,77,54,0,0,195,89,0
"Kentucky","Campbell",2010,364,164,193,7,0,0,0,133,74,52,0,8,155,201,0
"Kentucky","Carter",2010,283,172,105,6,0,0,0,115,68,47,0,0,192,91,0
"Kentucky","Christian",2010,281,133,140,8,0,0,0,122,80,51,0,0,204,77,0
"Kentucky","Daviess",2010,364,115,242,7,0,0,0,133,80,57,0,9,92,263,0
"Kentucky","Edmonson",2010,364,240,118,6,0,0,0,126,71,44,4,0,297,63,0
"Kentucky","Fayette",2010,365,155,204,6,0,0,0,115,74,53,0,6,140,219,0
"Kentucky","Franklin",2010,122,44,78,0,0,0,0,83,67,55,0,0,0,122,0
"Kentucky","Greenup",2010,243,178,61,4,0,0,0,122,71,43,0,0,243,0,0
"Kentucky","Hancock",2010,241,151,82,8,0,0,0,122,84,46,0,0,241,0,0
"Kentucky","Hardin",2010,343,143,195,5,0,0,0,115,71,53,0,0,139,204,0
"Kentucky","Henderson",2010,363,170,183,10,0,0,0,122,78,52,0,0,153,210,0
"Kentucky","Jefferson",2010,365,207,132,23,3,0,0,177,93,45,6,0,285,40,34
"Kentucky","Jessamine",2010,244,166,75,3,0,0,0,108,74,46,0,0,244,0,0
"Kentucky","Kenton",2010,147,74,72,1,0,0,0,115,72,50,0,0,41,106,0
"Kentucky","Livingston",2010,245,188,56,1,0,0,0,108,67,43,0,0,245,0,0
"Kentucky","Madison",2010,115,40,75,0,0,0,0,85,65,53,0,0,0,115,0
"Kentucky","Marshall",2010,57,57,0,0,0,0,0,31,24,16,0,0,0,0,57
"Kentucky","McCracken",2010,365,179,179,7,0,0,0,122,80,51,0,9,156,200,0
"Kentucky","Morgan",2010,334,265,64,5,0,0,0,133,71,41,0,0,334,0,0
"Kentucky","Ohio",2010,151,80,71,0,0,0,0,85,63,48,0,0,0,151,0
"Kentucky","Oldham",2010,243,138,89,15,1,0,0,161,90,48,0,0,243,0,0
"Kentucky","Perry",2010,357,214,139,4,0,0,0,115,65,46,0,0,127,230,0
"Kentucky","Pike",2010,345,195,148,2,0,0,0,105,66,47,0,0,137,208,0
"Kentucky","Pulaski",2010,298,224,74,0,0,0,0,100,62,44,0,0,245,53,0
"Kentucky","Simpson",2010,243,160,76,7,0,0,0,112,84,46,0,0,243,0,0
"Kentucky","Trigg",2010,364,225,132,7,0,0,0,147,77,45,0,0,301,63,0
"Kentucky","Warren",2010,364,177,185,2,0,0,0,105,68,51,0,0,110,254,0
"Kentucky","Washington",2010,361,271,85,5,0,0,0,126,67,41,0,0,361,0,0
"Louisiana","Ascension",2010,365,305,48,12,0,0,0,143,67,36,0,15,350,0,0
"Louisiana","Bossier",2010,364,167,182,13,2,0,0,161,80,52,0,0,169,195,0
"Louisiana","Caddo",2010,363,233,119,11,0,0,0,143,71,44,0,0,280,83,0
"Louisiana","Calcasieu",2010,365,147,209,9,0,0,0,147,76,53,0,1,118,246,0
"Louisiana","East Baton Rouge",2010,365,91,257,16,1,0,0,159,80,57,0,9,92,263,1
"Louisiana","Iberville",2010,365,223,124,18,0,0,0,140,84,45,0,3,269,93,0
"Louisiana","Jefferson",2010,365,137,217,10,1,0,0,169,77,53,0,6,117,242,0
"Louisiana","Lafayette",2010,365,81,274,10,0,0,0,129,80,58,0,0,77,288,0
"Louisiana","Lafourche",2010,364,212,144,8,0,0,0,129,70,46,0,0,182,182,0
"Louisiana","Livingston",2010,365,190,165,8,2,0,0,192,69,49,0,6,153,206,0
"Louisiana","Orleans",2010,365,193,168,4,0,0,0,140,67,49,0,0,126,239,0
"Louisiana","Ouachita",2010,363,212,148,3,0,0,0,101,68,45,0,0,198,165,0
"Louisiana","Pointe Coupee",2010,362,286,66,10,0,0,0,143,74,41,0,0,362,0,0
"Louisiana","Rapides",2010,119,70,49,0,0,0,0,79,62,46,0,0,0,119,0
"Louisiana","St. Bernard",2010,365,82,275,8,0,0,0,140,77,58,0,0,77,288,0
"Louisiana","St. Charles",2010,361,306,45,10,0,0,0,129,61,35,0,0,361,0,0
"Louisiana","St. James",2010,362,312,48,2,0,0,0,105,58,37,0,0,362,0,0
"Louisiana","St. John the Baptist",2010,365,297,61,7,0,0,0,115,67,38,0,0,365,0,0
"Louisiana","St. Tammany",2010,362,183,174,3,2,0,0,159,74,50,0,0,170,192,0
"Louisiana","Tangipahoa",2010,115,64,51,0,0,0,0,71,59,49,0,0,0,115,0
"Louisiana","Terrebonne",2010,120,71,49,0,0,0,0,71,58,47,0,0,0,120,0
"Louisiana","West Baton Rouge",2010,365,95,266,4,0,0,0,115,79,59,0,1,51,313,0
"Louisiana","Winn",2010,115,73,42,0,0,0,0,71,59,42,0,0,0,115,0
"Maine","Androscoggin",2010,365,267,96,1,1,0,0,161,59,39,0,0,97,268,0
"Maine","Aroostook",2010,365,317,47,1,0,0,0,101,52,35,0,0,204,140,21
"Maine","Cumberland",2010,365,277,82,4,2,0,0,177,61,39,0,10,199,155,1
"Maine","Hancock",2010,365,316,44,3,2,0,0,159,56,37,0,0,314,51,0
"Maine","Kennebec",2010,237,222,14,1,0,0,0,129,47,36,0,0,212,0,25
"Maine","Knox",2010,212,191,18,2,1,0,0,166,50,40,0,0,212,0,0
"Maine","Oxford",2010,230,229,1,0,0,0,0,54,46,34,0,0,230,0,0
"Maine","Penobscot",2010,365,299,66,0,0,0,0,90,57,38,0,0,182,183,0
"Maine","Piscataquis",2010,317,295,22,0,0,0,0,74,41,21,0,0,0,317,0
"Maine","Sagadahoc",2010,213,201,11,1,0,0,0,101,47,38,0,0,213,0,0
"Maine","Washington",2010,301,293,7,1,0,0,0,126,44,35,0,0,262,39,0
"Maine","York",2010,352,306,40,5,1,0,0,174,54,36,0,0,352,0,0
"Maryland","Anne Arundel",2010,360,158,182,16,4,0,0,185,90,53,0,0,145,215,0
"Maryland","Baltimore",2010,362,217,111,30,3,1,0,210,97,46,2,54,225,81,0
"Maryland","Baltimore (City)",2010,365,129,225,10,1,0,0,187,79,55,0,10,39,316,0
"Maryland","Calvert",2010,210,120,78,8,4,0,0,182,90,47,0,0,210,0,0
"Maryland","Carroll",2010,212,128,63,21,0,0,0,150,100,46,0,0,212,0,0
"Maryland","Cecil",2010,353,168,163,20,2,0,0,161,89,52,0,0,118,235,0
"Maryland","Charles",2010,213,128,72,10,3,0,0,169,87,47,0,0,213,0,0
"Maryland","Dorchester",2010,355,272,74,8,1,0,0,182,74,40,0,0,355,0,0
"Maryland","Frederick",2010,214,118,78,17,1,0,0,169,93,49,0,0,214,0,0
"Maryland","Garrett",2010,365,199,152,14,0,0,0,150,80,48,0,0,253,112,0
"Maryland","Harford",2010,263,133,89,24,16,1,0,205,119,50,0,0,201,62,0
"Maryland","Kent",2010,271,157,100,13,1,0,0,169,84,46,0,0,184,87,0
"Maryland","Montgomery",2010,362,150,188,24,0,0,0,136,90,53,0,0,117,245,0
"Maryland","Prince George's",2010,362,133,194,29,6,0,0,172,100,56,1,0,146,215,0
"Maryland","Washington",2010,303,126,166,10,1,0,0,161,84,54,0,0,157,146,0
"Maryland","Worcester",2010,171,117,49,4,1,0,0,187,77,45,0,0,171,0,0
"Massachusetts","Barnstable",2010,267,221,39,6,1,0,0,151,64,40,0,0,208,59,0
"Massachusetts","Berkshire",2010,348,224,116,8,0,0,0,133,71,41,0,0,102,246,0
"Massachusetts","Bristol",2010,365,230,129,6,0,0,0,136,68,44,0,0,116,249,0
"Massachusetts","Dukes",2010,266,209,47,8,2,0,0,187,67,42,0,0,203,63,0
"Massachusetts","Essex",2010,365,222,137,5,1,0,0,157,70,44,0,4,164,197,0
"Massachusetts","Hampden",2010,365,187,168,9,1,0,0,164,74,49,0,15,130,220,0
"Massachusetts","Hampshire",2010,365,273,83,8,1,0,0,159,66,39,0,1,292,72,0
"Massachusetts","Middlesex",2010,365,313,50,2,0,0,0,129,61,35,2,0,340,23,0
"Massachusetts","Norfolk",2010,365,281,75,9,0,0,0,143,64,40,0,0,182,183,0
"Massachusetts","Plymouth",2010,122,85,37,0,0,0,0,87,60,39,0,0,0,122,0
"Massachusetts","Suffolk",2010,365,128,233,3,1,0,0,156,72,54,0,8,48,309,0
"Massachusetts","Worcester",2010,365,190,170,5,0,0,0,143,72,49,0,11,109,245,0
"Michigan","Allegan",2010,244,156,83,5,0,0,0,122,80,44,0,0,171,73,0
"Michigan","Bay",2010,121,86,34,1,0,0,0,103,65,33,0,0,0,121,0
"Michigan","Benzie",2010,183,140,38,5,0,0,0,112,67,41,0,0,183,0,0
"Michigan","Berrien",2010,243,150,88,5,0,0,0,129,77,45,0,0,166,77,0
"Michigan","Cass",2010,180,133,44,3,0,0,0,108,67,45,0,0,180,0,0
"Michigan","Chippewa",2010,186,145,38,3,0,0,0,118,66,31,0,0,135,51,0
"Michigan","Clinton",2010,183,147,35,1,0,0,0,115,61,42,0,0,183,0,0
"Michigan","Genesee",2010,242,155,84,3,0,0,0,115,74,45,0,0,160,82,0
"Michigan","Huron",2010,183,155,26,2,0,0,0,126,64,40,0,0,183,0,0
"Michigan","Ingham",2010,304,234,69,1,0,0,0,112,64,40,0,14,223,67,0
"Michigan","Kalamazoo",2010,242,148,93,1,0,0,0,119,71,44,0,0,162,80,0
"Michigan","Kent",2010,365,274,87,4,0,0,0,126,67,38,1,0,285,78,1
"Michigan","Keweenaw",2010,112,102,10,0,0,0,0,61,46,14,0,0,0,112,0
"Michigan","Lenawee",2010,216,133,82,1,0,0,0,103,71,46,0,0,121,95,0
"Michigan","Macomb",2010,244,156,77,9,2,0,0,159,84,46,0,0,170,74,0
"Michigan","Manistee",2010,236,186,47,3,0,0,0,122,67,40,0,0,155,81,0
"Michigan","Mason",2010,183,154,27,2,0,0,0,126,61,39,0,0,183,0,0
"Michigan","Missaukee",2010,298,252,46,0,0,0,0,97,58,35,0,2,237,59,0
"Michigan","Monroe",2010,123,68,54,1,0,0,0,117,69,47,0,0,0,123,0
"Michigan","Muskegon",2010,243,163,72,8,0,0,0,129,77,43,0,0,167,76,0
"Michigan","Oakland",2010,240,149,86,5,0,0,0,140,74,44,0,0,162,78,0
"Michigan","Ottawa",2010,241,152,85,4,0,0,0,119,74,44,0,0,165,76,0
"Michigan","Schoolcraft",2010,244,204,34,5,1,0,0,164,61,33,0,0,176,68,0
"Michigan","St. Clair",2010,243,161,71,11,0,0,0,150,76,42,0,0,152,91,0
"Michigan","Tuscola",2010,361,326,35,0,0,0,0,100,50,36,0,0,361,0,0
"Michigan","Washtenaw",2010,362,273,88,1,0,0,0,119,67,39,0,0,300,62,0
"Michigan","Wayne",2010,365,131,219,15,0,0,0,140,87,56,0,7,97,259,2
"Michigan","Wexford",2010,356,333,23,0,0,0,0,100,48,35,0,0,356,0,0
"Minnesota","Anoka",2010,365,161,201,3,0,0,0,117,74,53,0,7,84,274,0
"Minnesota","Becker",2010,358,280,78,0,0,0,0,100,58,37,0,0,153,205,0
"Minnesota","Carlton",2010,365,356,8,1,0,0,0,101,41,18,0,179,186,0,0
"Minnesota","Cass",2010,27,27,0,0,0,0,0,50,44,22,0,0,0,27,0
"Minnesota","Cook",2010,263,212,51,0,0,0,0,76,55,27,0,0,0,263,0
"Minnesota","Crow Wing",2010,330,250,79,1,0,0,0,119,58,39,0,0,107,223,0
"Minnesota","Dakota",2010,365,191,168,6,0,0,0,125,73,48,0,9,0,356,0
"Minnesota","Goodhue",2010,188,170,17,1,0,0,0,101,50,38,0,0,188,0,0
"Minnesota","Hennepin",2010,365,212,150,3,0,0,0,128,69,44,15,0,0,348,2
"Minnesota","Lake",2010,350,299,50,1,0,0,0,123,54,30,0,0,136,201,13
"Minnesota","Lyon",2010,355,155,197,3,0,0,0,109,71,52,0,0,66,289,0
"Minnesota","Mille Lacs",2010,196,189,6,1,0,0,0,115,44,33,0,0,196,0,0
"Minnesota","Olmsted",2010,360,184,172,4,0,0,0,123,74,50,0,0,90,270,0
"Minnesota","Ramsey",2010,363,182,175,6,0,0,0,125,73,50,0,0,0,342,21
"Minnesota","Rock",2010,108,79,29,0,0,0,0,81,61,34,0,0,0,108,0
"Minnesota","Saint Louis",2010,365,260,104,1,0,0,0,101,64,41,0,0,210,151,4
"Minnesota","Scott",2010,242,189,51,2,0,0,0,120,58,38,0,0,154,88,0
"Minnesota","Stearns",2010,359,244,113,2,0,0,0,120,60,40,0,0,118,241,0
"Minnesota","Washington",2010,180,163,16,1,0,0,0,105,50,40,0,0,180,0,0
"Minnesota","Winona",2010,118,89,29,0,0,0,0,94,56,31,0,0,0,118,0
"Minnesota","Wright",2010,353,171,178,4,0,0,0,125,68,51,0,0,35,318,0
"Mississippi","Adams",2010,283,185,97,1,0,0,0,119,66,44,0,0,178,105,0
"Mississippi","Bolivar",2010,365,132,227,6,0,0,0,147,74,54,0,0,84,281,0
"Mississippi","DeSoto",2010,365,138,219,8,0,0,0,147,74,54,0,0,78,287,0
"Mississippi","Forrest",2010,115,35,80,0,0,0,0,79,68,55,0,0,0,115,0
"Mississippi","Grenada",2010,119,58,61,0,0,0,0,77,62,51,0,0,0,119,0
"Mississippi","Hancock",2010,285,190,94,1,0,0,0,108,67,44,0,0,187,98,0
"Mississippi","Harrison",2010,362,133,219,10,0,0,0,136,73,54,0,0,90,272,0
"Mississippi","Hinds",2010,362,129,232,1,0,0,0,108,68,54,0,0,55,307,0
"Mississippi","Jackson",2010,364,264,92,8,0,0,0,140,64,41,0,81,193,90,0
"Mississippi","Jones",2010,121,20,101,0,0,0,0,90,69,58,0,0,0,121,0
"Mississippi","Lauderdale",2010,365,121,242,2,0,0,0,108,68,54,0,0,31,334,0
"Mississippi","Lee",2010,365,124,239,2,0,0,0,105,71,54,0,0,66,299,0
"Mississippi","Yalobusha",2010,360,318,35,7,0,0,0,126,54,36,0,0,360,0,0
"Missouri","Andrew",2010,210,166,38,6,0,0,0,136,77,41,0,0,210,0,0
"Missouri","Boone",2010,214,178,34,2,0,0,0,101,61,40,0,0,214,0,0
"Missouri","Buchanan",2010,341,125,216,0,0,0,0,89,72,54,0,0,0,328,13
"Missouri","Callaway",2010,214,172,41,1,0,0,0,119,61,42,0,0,214,0,0
"Missouri","Cass",2010,365,161,204,0,0,0,0,100,71,53,0,0,91,274,0
"Missouri","Cedar",2010,363,136,226,1,0,0,0,133,74,53,0,0,101,262,0
"Missouri","Clay",2010,365,174,178,13,0,0,0,129,80,52,0,0,156,209,0
"Missouri","Clinton",2010,214,153,49,12,0,0,0,147,87,44,0,0,214,0,0
"Missouri","Greene",2010,325,213,111,1,0,0,0,101,77,44,7,58,192,67,1
"Missouri","Jackson",2010,365,114,250,1,0,0,0,119,71,55,0,14,0,350,1
"Missouri","Jasper",2010,365,273,86,6,0,0,0,140,80,39,0,0,203,0,162
"Missouri","Jefferson",2010,359,135,203,20,1,0,0,151,84,54,0,0,114,245,0
"Missouri","Lincoln",2010,214,153,49,11,1,0,0,151,84,44,0,0,214,0,0
"Missouri","Monroe",2010,227,194,30,3,0,0,0,115,64,41,0,0,214,0,13
"Missouri","Perry",2010,214,131,76,7,0,0,0,133,84,47,0,0,214,0,0
"Missouri","Saint Charles",2010,304,222,54,25,3,0,0,164,100,40,0,90,214,0,0
"Missouri","Saint Louis",2010,365,113,236,16,0,0,0,133,84,56,0,1,116,241,7
"Missouri","Sainte Genevieve",2010,309,207,94,8,0,0,0,129,77,43,0,64,177,68,0
"Missouri","St. Louis City",2010,365,66,293,5,1,0,0,162,78,61,0,1,31,296,37
"Missouri","Stoddard",2010,109,56,52,1,0,0,0,110,66,49,0,0,0,109,0
"Missouri","Taney",2010,260,186,74,0,0,0,0,93,67,42,0,0,186,74,0
"Montana","Cascade",2010,365,260,105,0,0,0,0,99,59,39,14,0,0,351,0
"Montana","Fergus",2010,121,118,3,0,0,0,0,58,29,14,0,0,0,121,0
"Montana","Flathead",2010,365,188,177,0,0,0,0,96,66,49,0,0,99,264,2
"Montana","Gallatin",2010,365,239,124,2,0,0,0,124,69,38,1,4,0,360,0
"Montana","Glacier",2010,153,137,16,0,0,0,0,74,54,41,0,0,153,0,0
"Montana","Lake",2010,359,352,7,0,0,0,0,62,29,13,0,0,0,45,314
"Montana","Lewis and Clark",2010,360,248,98,11,3,0,0,160,72,33,0,0,0,360,0
"Montana","Lincoln",2010,365,171,190,4,0,0,0,107,81,52,0,0,0,357,8
"Montana","Missoula",2010,365,84,234,40,7,0,0,192,111,61,0,0,15,350,0
"Montana","Powder River",2010,364,308,56,0,0,0,0,80,53,39,0,1,203,137,23
"Montana","Powell",2010,111,106,5,0,0,0,0,76,27,13,0,0,0,111,0
"Montana","Ravalli",2010,358,246,105,7,0,0,0,145,67,37,0,0,0,358,0
"Montana","Richland",2010,365,322,43,0,0,0,0,84,51,38,0,1,252,81,31
"Montana","Roosevelt",2010,97,90,7,0,0,0,0,75,47,20,0,0,0,97,0
"Montana","Rosebud",2010,365,334,29,2,0,0,0,108,49,35,0,14,187,98,66
"Montana","Sanders",2010,122,105,17,0,0,0,0,70,52,31,0,0,0,122,0
"Montana","Sheridan",2010,113,107,5,1,0,0,0,102,41,17,0,0,0,113,0
"Montana","Silver Bow",2010,362,224,124,14,0,0,0,139,75,39,0,0,0,314,48
"Montana","Yellowstone",2010,365,319,46,0,0,0,0,84,53,26,27,0,0,338,0
"Nebraska","Cass",2010,308,285,19,3,1,0,0,176,45,21,0,0,0,0,308
"Nebraska","Dawson",2010,58,54,4,0,0,0,0,69,38,19,0,0,0,0,58
"Nebraska","Douglas",2010,365,163,196,6,0,0,0,137,79,52,5,0,75,156,129
"Nebraska","Garden",2010,115,109,6,0,0,0,0,64,39,18,0,0,0,115,0
"Nebraska","Hall",2010,113,86,27,0,0,0,0,79,57,35,0,0,0,113,0
"Nebraska","Knox",2010,349,324,25,0,0,0,0,90,49,36,0,0,349,0,0
"Nebraska","Lancaster",2010,359,317,41,1,0,0,0,108,52,30,94,0,166,99,0
"Nebraska","Sarpy",2010,207,67,138,2,0,0,0,125,74,54,0,0,0,207,0
"Nebraska","Scotts Bluff",2010,210,175,35,0,0,0,0,80,54,43,0,0,148,62,0
"Nebraska","Thomas",2010,109,103,6,0,0,0,0,88,44,22,0,0,0,109,0
"Nebraska","Washington",2010,120,74,45,1,0,0,0,106,69,44,0,0,0,120,0
"Nevada","Carson City",2010,190,149,41,0,0,0,0,90,71,38,0,0,190,0,0
"Nevada","Churchill",2010,207,186,21,0,0,0,0,80,51,40,0,0,207,0,0
"Nevada","Clark",2010,365,118,214,33,0,0,0,147,100,58,0,2,255,108,0
"Nevada","Douglas",2010,339,339,0,0,0,0,0,36,16,8,339,0,0,0,0
"Nevada","Elko",2010,300,294,5,1,0,0,0,139,38,20,0,0,0,36,264
"Nevada","Lyon",2010,192,167,24,1,0,0,0,101,54,37,0,0,192,0,0
"Nevada","Mineral",2010,246,242,4,0,0,0,0,67,29,11,0,0,0,0,246
"Nevada","Nye",2010,362,332,30,0,0,0,0,82,46,27,0,0,0,0,362
"Nevada","Washoe",2010,365,221,140,4,0,0,0,122,80,47,0,57,273,24,11
"Nevada","White Pine",2010,352,268,83,1,0,0,0,122,67,45,0,0,341,11,0
"New Hampshire","Belknap",2010,213,186,24,3,0,0,0,119,55,38,0,0,176,37,0
"New Hampshire","Cheshire",2010,365,236,128,1,0,0,0,106,69,42,0,0,178,187,0
"New Hampshire","Coos",2010,362,294,63,5,0,0,0,129,64,44,0,0,361,1,0
"New Hampshire","Grafton",2010,365,281,84,0,0,0,0,94,58,38,0,0,237,128,0
"New Hampshire","Hillsborough",2010,365,287,70,8,0,0,0,140,67,39,1,10,319,35,0
"New Hampshire","Merrimack",2010,238,173,62,3,0,0,0,126,64,40,0,0,140,98,0
"New Hampshire","Rockingham",2010,363,281,78,3,1,0,0,155,62,39,0,0,252,110,1
"New Jersey","Atlantic",2010,365,233,123,9,0,0,0,150,73,44,0,0,226,139,0
"New Jersey","Bergen",2010,365,268,81,16,0,0,0,150,69,39,2,115,196,52,0
"New Jersey","Camden",2010,365,184,157,16,8,0,0,172,93,50,0,0,185,177,3
"New Jersey","Cumberland",2010,363,236,116,11,0,0,0,143,77,43,0,0,233,130,0
"New Jersey","Essex",2010,365,226,122,14,3,0,0,164,80,45,0,69,163,133,0
"New Jersey","Gloucester",2010,365,254,90,19,2,0,0,179,87,41,0,0,315,50,0
"New Jersey","Hudson",2010,365,172,180,12,0,1,0,206,80,52,0,80,91,191,3
"New Jersey","Hunterdon",2010,364,199,141,22,2,0,0,169,90,47,0,0,214,150,0
"New Jersey","Mercer",2010,365,194,138,28,5,0,0,174,97,48,0,3,227,134,1
"New Jersey","Middlesex",2010,365,233,105,22,5,0,0,172,84,43,2,29,234,100,0
"New Jersey","Monmouth",2010,365,306,49,6,4,0,0,174,74,34,94,0,271,0,0
"New Jersey","Morris",2010,365,260,96,7,2,0,0,172,80,39,5,12,292,56,0
"New Jersey","Ocean",2010,360,218,116,22,4,0,0,172,93,46,0,0,202,158,0
"New Jersey","Passaic",2010,286,199,77,9,1,0,0,172,74,42,0,0,225,61,0
"New Jersey","Union",2010,365,147,214,4,0,0,0,108,77,54,0,52,0,313,0
"New Jersey","Warren",2010,163,97,65,1,0,0,0,112,65,41,0,0,0,163,0
"New Mexico","Bernalillo",2010,365,77,283,5,0,0,0,146,81,61,0,4,164,179,18
"New Mexico","Catron",2010,112,111,1,0,0,0,0,75,23,13,0,0,0,112,0
"New Mexico","Chaves",2010,128,118,10,0,0,0,0,75,47,27,0,0,0,119,9
"New Mexico","Dona Ana",2010,365,120,233,7,1,0,4,690,84,56,0,5,174,92,94
"New Mexico","Eddy",2010,365,275,88,2,0,0,0,101,67,39,0,2,312,51,0
"New Mexico","Grant",2010,365,290,73,2,0,0,0,126,61,45,0,0,355,10,0
"New Mexico","Lea",2010,365,326,39,0,0,0,0,68,51,37,0,20,235,107,3
"New Mexico","Lincoln",2010,103,100,2,1,0,0,0,127,29,15,0,0,0,103,0
"New Mexico","Los Alamos",2010,112,112,0,0,0,0,0,39,21,13,0,0,0,112,0
"New Mexico","Luna",2010,365,342,19,2,0,0,2,411,47,39,0,10,314,0,41
"New Mexico","McKinley",2010,269,269,0,0,0,0,0,31,19,12,0,0,0,0,269
"New Mexico","Rio Arriba",2010,104,103,1,0,0,0,0,52,22,12,0,0,0,104,0
"New Mexico","San Juan",2010,365,240,115,6,2,2,0,251,78,45,0,26,320,17,2
"New Mexico","Sandoval",2010,365,221,144,0,0,0,0,100,64,48,0,0,240,0,125
"New Mexico","Santa Fe",2010,365,304,60,1,0,0,0,101,54,44,0,0,354,11,0
"New Mexico","Socorro",2010,107,107,0,0,0,0,0,31,26,15,0,0,0,107,0
"New Mexico","Taos",2010,355,347,8,0,0,0,0,66,36,19,0,0,0,346,9
"New Mexico","Valencia",2010,365,309,56,0,0,0,0,87,54,43,0,0,334,31,0
"New York","Albany",2010,365,219,140,6,0,0,0,147,69,44,0,0,159,206,0
"New York","Bronx",2010,365,129,225,11,0,0,0,136,77,54,0,38,60,267,0
"New York","Chautauqua",2010,365,271,78,15,1,0,0,159,74,40,0,0,328,37,0
"New York","Chemung",2010,363,323,37,3,0,0,0,122,54,35,0,0,363,0,0
"New York","Dutchess",2010,361,320,35,5,1,0,0,166,54,34,0,0,361,0,0
"New York","Erie",2010,365,149,209,7,0,0,0,122,80,53,0,7,81,277,0
"New York","Essex",2010,365,284,72,8,1,0,0,162,64,42,0,0,309,56,0
"New York","Franklin",2010,338,337,1,0,0,0,0,67,32,12,0,155,183,0,0
"New York","Hamilton",2010,359,331,27,1,0,0,0,105,49,36,0,0,359,0,0
"New York","Herkimer",2010,359,332,26,1,0,0,0,105,49,36,0,0,359,0,0
"New York","Jefferson",2010,356,317,29,10,0,0,0,143,51,35,0,0,356,0,0
"New York","Kings",2010,364,190,173,1,0,0,0,106,69,49,0,0,0,364,0
"New York","Madison",2010,362,319,39,4,0,0,0,140,54,36,0,0,362,0,0
"New York","Monroe",2010,365,249,109,7,0,0,0,108,66,40,4,0,187,174,0
"New York","Nassau",2010,365,209,156,0,0,0,0,96,69,44,0,51,0,314,0
"New York","New York",2010,365,97,261,7,0,0,0,119,77,57,0,0,55,310,0
"New York","Niagara",2010,365,209,150,6,0,0,0,115,71,47,1,0,129,235,0
"New York","Oneida",2010,365,262,103,0,0,0,0,97,64,38,0,0,154,211,0
"New York","Onondaga",2010,365,308,52,5,0,0,0,140,58,34,6,0,303,56,0
"New York","Orange",2010,363,224,130,8,1,0,0,154,72,43,0,0,196,167,0
"New York","Oswego",2010,354,311,39,4,0,0,0,115,54,34,0,0,354,0,0
