"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Madera, CA","31460",2013,365,31,260,64,10,0,0,190,119,72,0,0,153,208,4
"Madison, WI","31540",2013,365,180,184,1,0,0,0,101,68,51,0,0,116,249,0
"Malone, NY","31660",2013,347,339,7,1,0,0,0,129,43,24,0,155,192,0,0
"Manchester-Nashua, NH","31700",2013,365,280,84,1,0,0,0,112,58,40,1,0,253,111,0
"Manhattan, KS","31740",2013,91,86,5,0,0,0,0,71,44,35,0,0,91,0,0
"Manitowoc, WI","31820",2013,209,153,50,6,0,0,0,126,71,41,0,1,208,0,0
"Marietta, OH","31930",2013,213,192,20,1,0,0,0,112,50,41,0,0,213,0,0
"Marion, NC","32000",2013,347,230,117,0,0,0,0,72,58,41,0,0,0,347,0
"Marshall, MN","32140",2013,365,263,100,2,0,0,0,101,64,41,0,0,144,221,0
"Marshall, TX","32220",2013,365,213,149,3,0,0,0,108,66,47,0,0,148,217,0
"Mason City, IA","32380",2013,334,332,2,0,0,0,0,60,33,18,0,0,0,0,334
"Mayaguez, PR","32420",2013,81,75,6,0,0,0,0,60,48,26,0,0,0,81,0
"McAlester, OK","32540",2013,363,180,176,7,0,0,0,108,71,51,0,0,144,219,0
"McAllen-Edinburg-Mission, TX","32580",2013,365,224,140,1,0,0,0,106,69,45,0,0,72,291,2
"Medford, OR","32780",2013,365,148,194,12,8,3,0,263,93,55,0,0,71,294,0
"Memphis, TN-MS-AR","32820",2013,365,138,222,5,0,0,0,122,74,53,0,2,93,270,0
"Merced, CA","32900",2013,364,105,211,43,5,0,0,165,112,62,0,1,179,182,2
"Meridian, MS","32940",2013,242,232,10,0,0,0,0,80,46,33,0,0,242,0,0
"Miami, OK","33060",2013,364,215,148,1,0,0,0,108,65,46,0,0,100,255,9
"Miami-Fort Lauderdale-West Palm Beach, FL","33100",2013,365,166,194,5,0,0,0,119,67,52,0,1,48,316,0
"Michigan City-La Porte, IN","33140",2013,242,146,94,2,0,0,0,126,71,47,0,0,158,84,0
"Middlesborough, KY","33180",2013,264,225,39,0,0,0,0,80,54,40,0,0,212,52,0
"Milwaukee-Waukesha-West Allis, WI","33340",2013,365,132,229,4,0,0,0,112,76,54,0,2,76,287,0
"Minneapolis-St. Paul-Bloomington, MN-WI","33460",2013,365,158,204,3,0,0,0,126,72,53,0,3,109,244,9
"Missoula, MT","33540",2013,365,94,247,18,6,0,0,168,90,61,0,0,45,320,0
"Mobile, AL","33660",2013,285,220,65,0,0,0,0,90,58,40,0,0,198,87,0
"Modesto, CA","33700",2013,365,117,183,54,11,0,0,170,118,64,0,1,191,172,1
"Monroe, LA","33740",2013,365,44,320,1,0,0,0,120,76,61,0,0,34,331,0
"Monroe, MI","33780",2013,116,64,52,0,0,0,0,73,62,46,0,0,0,116,0
"Montgomery, AL","33860",2013,285,208,77,0,0,0,0,87,61,42,0,0,184,101,0
"Morehead City, NC","33980",2013,325,311,14,0,0,0,0,93,45,34,0,0,325,0,0
"Morgantown, WV","34060",2013,248,183,64,1,0,0,0,115,59,40,0,0,148,100,0
"Morristown, TN","34100",2013,242,197,43,2,0,0,0,101,61,43,0,0,242,0,0
"Moscow, ID","34140",2013,34,34,0,0,0,0,0,36,22,13,0,0,0,34,0
"Moses Lake, WA","34180",2013,337,252,85,0,0,0,0,87,58,32,0,0,0,337,0
"Mount Vernon, IL","34500",2013,210,175,35,0,0,0,0,87,61,41,0,0,210,0,0
"Mount Vernon, OH","34540",2013,214,182,30,2,0,0,0,108,58,40,0,0,214,0,0
"Mount Vernon-Anacortes, WA","34580",2013,365,280,85,0,0,0,0,64,55,39,0,3,110,252,0
"Muncie, IN","34620",2013,239,174,65,0,0,0,0,88,61,41,0,0,135,104,0
"Muscatine, IA","34700",2013,365,100,260,5,0,0,0,135,74,57,0,0,0,365,0
"Muskegon, MI","34740",2013,210,137,67,6,0,0,0,126,74,44,0,0,168,42,0
"Muskogee, OK","34780",2013,363,347,16,0,0,0,0,69,40,19,0,0,0,0,363
"Napa, CA","34900",2013,365,150,212,3,0,0,0,119,73,53,0,4,80,281,0
"Naples-Immokalee-Marco Island, FL","34940",2013,365,264,101,0,0,0,0,74,57,42,0,0,82,283,0
"Nashville-Davidson--Murfreesboro--Franklin, TN","34980",2013,365,138,226,1,0,0,0,101,67,53,0,0,79,286,0
"New Castle, IN","35220",2013,120,62,58,0,0,0,0,87,64,49,0,0,0,120,0
"New Castle, PA","35260",2013,365,339,23,3,0,0,0,136,49,34,0,0,328,0,37
"New Haven-Milford, CT","35300",2013,365,106,244,12,3,0,0,159,82,56,0,2,81,282,0
"New Orleans-Metairie, LA","35380",2013,365,158,202,4,1,0,0,154,67,52,0,0,113,251,1
"New York-Newark-Jersey City, NY-NJ-PA","35620",2013,365,87,257,18,3,0,0,159,90,58,0,22,95,248,0
"Niles-Benton Harbor, MI","35660",2013,240,156,79,5,0,0,0,126,77,44,0,0,160,80,0
"Nogales, AZ","35700",2013,344,228,111,3,2,0,0,159,67,41,0,0,0,176,168
"North Port-Sarasota-Bradenton, FL","35840",2013,365,222,139,4,0,0,0,122,61,47,0,0,112,253,0
"Norwich-New London, CT","35980",2013,349,125,217,4,3,0,0,164,66,53,0,0,56,293,0
"Ocala, FL","36100",2013,365,238,127,0,0,0,0,90,59,44,0,0,79,286,0
"Odessa, TX","36220",2013,365,254,110,1,0,0,0,112,58,41,0,0,0,365,0
"Ogden-Clearfield, UT","36260",2013,365,102,219,39,5,0,0,166,109,58,0,1,162,201,1
"Oklahoma City, OK","36420",2013,365,138,219,8,0,0,0,147,77,54,0,11,149,205,0
"Olympia-Tumwater, WA","36500",2013,364,256,105,3,0,0,0,132,66,36,0,0,114,250,0
"Omaha-Council Bluffs, NE-IA","36540",2013,365,132,229,4,0,0,0,128,74,54,0,0,76,242,47
"Orlando-Kissimmee-Sanford, FL","36740",2013,365,251,111,3,0,0,0,112,59,44,0,0,135,230,0
"Othello, WA","36830",2013,342,323,19,0,0,0,0,63,41,20,0,0,0,342,0
"Owensboro, KY","36980",2013,365,213,151,1,0,0,0,110,65,47,0,9,119,237,0
"Oxford, NC","37080",2013,214,191,23,0,0,0,0,93,51,38,0,0,214,0,0
"Oxnard-Thousand Oaks-Ventura, CA","37100",2013,365,116,238,10,1,0,0,159,77,55,0,4,160,197,4
"Paducah, KY-IL","37140",2013,365,232,132,1,0,0,0,108,63,44,0,18,134,212,1
"Pahrump, NV","37220",2013,365,352,12,1,0,0,0,133,34,18,0,0,0,0,365
"Palatka, FL","37260",2013,364,364,0,0,0,0,0,50,21,14,0,0,0,0,364
"Palm Bay-Melbourne-Titusville, FL","37340",2013,365,285,80,0,0,0,0,93,55,40,0,0,191,174,0
"Panama City, FL","37460",2013,364,227,135,2,0,0,0,144,60,46,0,0,96,268,0
"Parkersburg-Vienna, WV","37620",2013,257,189,66,2,0,0,0,112,60,43,0,0,171,86,0
"Payson, AZ","37740",2013,365,197,156,11,0,1,0,276,84,49,0,0,200,3,162
"Pensacola-Ferry Pass-Brent, FL","37860",2013,365,194,170,1,0,0,0,101,62,49,0,0,72,293,0
"Peoria, IL","37900",2013,365,166,199,0,0,0,0,97,65,52,0,0,106,259,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","37980",2013,365,36,310,19,0,0,0,143,88,62,0,1,68,295,1
"Phoenix-Mesa-Scottsdale, AZ","38060",2013,365,21,239,77,20,5,3,947,138,80,0,10,115,81,159
"Pittsburgh, PA","38300",2013,365,45,302,17,1,0,0,190,86,61,0,1,66,298,0
"Pittsfield, MA","38340",2013,364,129,231,4,0,0,0,119,71,53,0,0,49,315,0
"Platteville, WI","38420",2013,356,219,137,0,0,0,0,79,63,42,0,0,0,356,0
"Pocatello, ID","38540",2013,365,263,100,2,0,0,0,130,65,38,0,0,0,286,79
"Ponca City, OK","38620",2013,365,156,205,4,0,0,0,115,71,53,0,0,107,258,0
"Ponce, PR","38660",2013,363,334,29,0,0,0,0,61,48,29,46,0,0,82,235
"Port Angeles, WA","38820",2013,365,297,68,0,0,0,0,85,59,37,0,0,197,168,0
"Port St. Lucie, FL","38940",2013,352,269,83,0,0,0,0,79,55,39,0,0,0,352,0
"Portland-South Portland, ME","38860",2013,365,227,131,7,0,0,0,147,64,45,0,4,150,209,2
"Portland-Vancouver-Hillsboro, OR-WA","38900",2013,365,205,143,13,4,0,0,160,79,47,0,1,106,258,0
"Portsmouth, OH","39020",2013,365,307,58,0,0,0,0,78,55,19,0,0,0,120,245
"Prescott, AZ","39140",2013,288,226,61,1,0,0,0,101,64,44,0,0,244,42,2
"Price, UT","39220",2013,362,252,108,2,0,0,0,115,67,44,0,35,327,0,0
"Prineville, OR","39260",2013,365,198,154,11,2,0,0,151,82,47,0,0,0,365,0
"Providence-Warwick, RI-MA","39300",2013,365,156,198,10,1,0,0,169,74,53,0,0,118,246,1
"Provo-Orem, UT","39340",2013,365,166,158,25,14,2,0,205,105,52,0,42,187,134,2
"Pueblo, CO","39380",2013,127,112,15,0,0,0,0,92,53,29,0,0,0,115,12
"Pullman, WA","39420",2013,365,291,74,0,0,0,0,76,56,30,0,0,0,365,0
"Quincy, IL-MO","39500",2013,303,282,21,0,0,0,0,97,48,37,0,0,303,0,0
"Racine, WI","39540",2013,186,156,30,0,0,0,0,93,58,38,0,0,186,0,0
"Raleigh, NC","39580",2013,365,149,216,0,0,0,0,97,67,52,0,0,68,297,0
"Rapid City, SD","39660",2013,365,189,176,0,0,0,0,94,65,50,0,0,172,120,73
"Reading, PA","39740",2013,365,132,221,12,0,0,0,141,79,54,0,0,87,278,0
"Red Bluff, CA","39780",2013,365,233,121,11,0,0,0,136,76,44,0,0,282,82,1
"Red Wing, MN","39860",2013,213,190,23,0,0,0,0,87,51,40,0,0,213,0,0
"Redding, CA","39820",2013,365,294,69,2,0,0,0,105,64,42,0,0,345,19,1
"Reno, NV","39900",2013,365,121,209,17,4,0,14,939,99,57,0,1,167,152,45
"Richmond, VA","40060",2013,365,219,145,1,0,0,0,150,64,45,0,12,127,226,0
"Richmond-Berea, KY","40080",2013,114,74,40,0,0,0,0,72,58,44,0,0,0,114,0
"Riverside-San Bernardino-Ontario, CA","40140",2013,365,9,198,96,57,3,2,450,164,97,1,7,184,134,39
"Riverton, WY","40180",2013,365,259,106,0,0,0,0,100,61,46,0,0,330,34,1
"Roanoke, VA","40220",2013,364,244,120,0,0,0,0,82,59,43,0,22,101,239,2
"Rochester, MN","40340",2013,365,232,133,0,0,0,0,100,63,44,0,0,133,232,0
"Rochester, NY","40380",2013,365,250,115,0,0,0,0,93,63,43,0,0,181,184,0
"Rock Springs, WY","40540",2013,365,251,111,2,0,0,1,309,67,45,0,4,307,10,44
"Rockford, IL","40420",2013,363,340,23,0,0,0,0,84,48,31,0,0,363,0,0
"Rockland, ME","40500",2013,208,188,15,5,0,0,0,140,50,38,0,0,208,0,0
"Rocky Mount, NC","40580",2013,361,255,105,1,0,0,0,101,58,42,0,0,96,265,0
"Rome, GA","40660",2013,364,100,264,0,0,0,0,95,73,58,0,0,0,364,0
"Roseburg, OR","40700",2013,365,260,105,0,0,0,0,93,64,41,0,0,0,365,0
"Roswell, NM","40740",2013,110,99,10,1,0,0,0,121,51,29,0,0,0,110,0
"Ruidoso, NM","40760",2013,114,107,7,0,0,0,0,57,46,19,0,0,0,114,0
"Rutland, VT","40860",2013,362,202,157,3,0,0,0,128,72,46,1,11,0,350,0
"Sacramento--Roseville--Arden-Arcade, CA","40900",2013,365,80,235,44,6,0,0,165,110,67,0,1,186,176,2
"Salem, OH","41400",2013,61,61,0,0,0,0,0,43,26,17,0,0,0,0,61
"Salem, OR","41420",2013,361,247,109,5,0,0,0,123,69,37,0,0,117,244,0
"Salinas, CA","41500",2013,365,251,114,0,0,0,0,97,57,44,0,2,123,225,15
"Salisbury, MD-DE","41540",2013,365,245,116,4,0,0,0,136,63,43,0,0,226,139,0
"Salt Lake City, UT","41620",2013,365,163,152,42,8,0,0,163,122,54,0,19,197,147,2
"San Antonio-New Braunfels, TX","41700",2013,365,149,199,15,2,0,0,154,79,53,0,0,150,215,0
"San Diego-Carlsbad, CA","41740",2013,365,23,305,35,1,0,1,630,101,67,8,14,113,204,26
"San Francisco-Oakland-Hayward, CA","41860",2013,365,62,294,9,0,0,0,133,83,58,0,5,27,333,0
"San Jose-Sunnyvale-Santa Clara, CA","41940",2013,365,118,235,11,1,0,0,153,85,56,0,0,116,248,1
"San Juan-Carolina-Caguas, PR","41980",2013,365,322,42,1,0,0,0,106,52,30,43,0,29,90,203
"San Luis Obispo-Paso Robles-Arroyo Grande, CA","42020",2013,365,65,286,14,0,0,0,136,90,62,0,0,140,202,23
"Sandpoint, ID","41760",2013,273,271,2,0,0,0,0,79,21,12,0,0,0,0,273
"Sanford, NC","41820",2013,56,56,0,0,0,0,0,41,37,31,0,0,56,0,0
"Santa Cruz-Watsonville, CA","42100",2013,365,249,94,22,0,0,0,149,84,42,0,0,170,195,0
"Santa Fe, NM","42140",2013,365,264,101,0,0,0,0,100,67,44,0,0,345,20,0
"Santa Maria-Santa Barbara, CA","42200",2013,365,149,213,3,0,0,0,122,65,52,0,1,158,204,2
"Santa Rosa, CA","42220",2013,365,240,125,0,0,0,0,86,65,41,0,2,151,210,2
"Sault Ste. Marie, MI","42300",2013,284,239,45,0,0,0,0,84,54,34,0,0,111,173,0
"Savannah, GA","42340",2013,357,217,140,0,0,0,0,90,62,46,0,0,61,296,0
"Sayre, PA","42380",2013,306,304,2,0,0,0,0,64,44,31,0,5,301,0,0
"Scottsbluff, NE","42420",2013,89,79,10,0,0,0,0,61,52,27,0,0,0,89,0
"Scranton--Wilkes-Barre--Hazleton, PA","42540",2013,365,207,156,2,0,0,0,108,67,46,0,7,166,191,1
"Seattle-Tacoma-Bellevue, WA","42660",2013,365,104,253,8,0,0,0,149,82,56,0,0,46,319,0
"Sebastian-Vero Beach, FL","42680",2013,330,302,28,0,0,0,0,93,50,37,0,0,330,0,0
"Sebring, FL","42700",2013,360,336,24,0,0,0,0,84,47,31,0,0,360,0,0
"Seneca, SC","42860",2013,145,144,1,0,0,0,0,67,45,36,0,0,145,0,0
"Sevierville, TN","42940",2013,364,299,65,0,0,0,0,100,58,44,0,0,364,0,0
"Seymour, IN","42980",2013,183,158,24,1,0,0,0,105,58,43,0,0,183,0,0
"Shawnee, OK","43060",2013,230,203,26,1,0,0,0,126,58,39,0,0,230,0,0
"Sheboygan, WI","43100",2013,187,125,52,10,0,0,0,140,87,43,0,0,187,0,0
"Shelton, WA","43220",2013,336,233,103,0,0,0,0,78,62,33,0,0,0,336,0
"Sheridan, WY","43260",2013,365,325,40,0,0,0,0,78,51,40,0,0,232,61,72
"Show Low, AZ","43320",2013,365,246,119,0,0,0,0,100,74,46,0,0,351,0,14
"Shreveport-Bossier City, LA","43340",2013,365,170,191,4,0,0,0,119,71,52,0,0,122,243,0
"Sierra Vista-Douglas, AZ","43420",2013,365,201,157,7,0,0,0,149,77,49,0,0,260,42,63
"Silver City, NM","43500",2013,335,321,14,0,0,0,0,71,48,40,0,0,332,0,3
"Sioux City, IA-NE-SD","43580",2013,365,169,195,1,0,0,0,121,68,51,0,2,52,304,7
"Sioux Falls, SD","43620",2013,365,206,159,0,0,0,0,99,68,48,1,0,159,205,0
"Somerset, KY","43700",2013,285,226,59,0,0,0,0,80,57,42,0,0,190,95,0
"Somerset, PA","43740",2013,318,294,23,1,0,0,0,105,49,35,0,0,318,0,0
"Sonora, CA","43760",2013,364,284,78,2,0,0,0,119,64,43,0,0,364,0,0
"South Bend-Mishawaka, IN-MI","43780",2013,361,109,246,5,1,0,0,155,77,57,0,13,59,289,0
"Spartanburg, SC","43900",2013,356,182,173,1,0,0,0,105,64,49,0,0,75,281,0
"Spokane-Spokane Valley, WA","44060",2013,365,166,196,2,1,0,0,175,74,52,0,0,109,248,8
"Springfield, IL","44100",2013,365,326,39,0,0,0,0,100,51,35,0,0,365,0,0
"Springfield, MA","44140",2013,365,192,167,6,0,0,0,140,70,49,0,3,107,255,0
"Springfield, MO","44180",2013,360,218,142,0,0,0,0,97,62,46,0,0,116,243,1
"Springfield, OH","44220",2013,365,157,202,6,0,0,0,112,71,52,0,0,93,272,0
"St. Cloud, MN","41060",2013,359,273,86,0,0,0,0,85,60,39,0,0,172,187,0
"St. George, UT","41100",2013,365,274,89,2,0,0,0,112,67,44,0,0,342,23,0
"St. Joseph, MO-KS","41140",2013,360,139,218,3,0,0,0,115,72,54,0,0,70,286,4
"St. Louis, MO-IL","41180",2013,365,73,272,18,2,0,0,156,90,61,0,5,85,268,7
"St. Marys, PA","41260",2013,361,332,28,1,0,0,0,105,49,36,0,0,361,0,0
"State College, PA","44300",2013,365,210,153,2,0,0,0,112,66,47,0,1,152,212,0
"Steamboat Springs, CO","44460",2013,349,336,13,0,0,0,0,64,31,15,0,0,0,0,349
"Stockton-Lodi, CA","44700",2013,365,43,289,24,9,0,0,159,99,62,0,0,51,306,8
"Summerville, GA","44900",2013,244,233,11,0,0,0,0,77,46,37,0,0,244,0,0
"Syracuse, NY","45060",2013,365,327,38,0,0,0,0,93,51,35,0,0,323,42,0
"Tahlequah, OK","45140",2013,289,245,43,1,0,0,0,101,64,40,0,0,289,0,0
"Talladega-Sylacauga, AL","45180",2013,114,58,56,0,0,0,0,67,60,50,0,0,0,114,0
"Tallahassee, FL","45220",2013,365,233,129,2,0,1,0,246,62,44,0,0,131,234,0
"Tampa-St. Petersburg-Clearwater, FL","45300",2013,365,162,199,4,0,0,0,122,64,52,0,0,77,288,0
"Taos, NM","45340",2013,359,331,28,0,0,0,0,60,46,20,0,0,0,352,7
"Terre Haute, IN","45460",2013,362,149,213,0,0,0,0,97,69,53,0,0,71,290,1
"Texarkana, TX-AR","45500",2013,57,29,28,0,0,0,0,95,71,50,0,0,0,57,0
"The Dalles, OR","45520",2013,361,275,82,3,1,0,0,183,58,35,0,0,0,361,0
"Toledo, OH","45780",2013,361,171,189,1,0,0,0,108,65,52,0,0,73,288,0
"Topeka, KS","45820",2013,364,288,76,0,0,0,0,93,58,40,0,0,290,70,4
"Torrington, CT","45860",2013,365,236,126,3,0,0,0,150,63,45,1,1,186,177,0
"Traverse City, MI","45900",2013,183,140,42,1,0,0,0,119,71,40,0,0,183,0,0
"Trenton, NJ","45940",2013,365,203,159,3,0,0,0,122,71,47,0,0,155,210,0
"Truckee-Grass Valley, CA","46020",2013,362,202,139,21,0,0,0,140,92,48,0,0,331,31,0
"Tucson, AZ","46060",2013,365,187,170,5,0,2,1,311,80,50,0,3,244,57,61
"Tulsa, OK","46140",2013,365,130,225,10,0,0,0,136,80,55,0,0,130,235,0
"Tupelo, MS","46180",2013,242,223,18,1,0,0,0,101,49,38,0,0,242,0,0
"Tuscaloosa, AL","46220",2013,281,227,54,0,0,0,0,72,56,40,0,0,183,98,0
"Twin Falls, ID","46300",2013,305,277,28,0,0,0,0,88,49,18,0,0,0,305,0
"Tyler, TX","46340",2013,357,306,47,4,0,0,0,126,61,38,0,3,354,0,0
"Ukiah, CA","46380",2013,331,245,86,0,0,0,0,82,64,29,0,0,29,140,162
"Urban Honolulu, HI","46520",2013,365,294,71,0,0,0,0,71,54,37,0,0,48,315,2
"Utica-Rome, NY","46540",2013,365,269,96,0,0,0,0,93,60,39,0,0,205,160,0
"Valdosta, GA","46660",2013,363,195,165,3,0,0,0,118,63,48,0,0,0,363,0
"Vallejo-Fairfield, CA","46700",2013,365,161,193,11,0,0,0,132,76,53,0,1,110,254,0
"Vernal, UT","46860",2013,365,126,175,22,23,19,0,238,164,61,0,2,322,41,0
"Victoria, TX","47020",2013,336,320,16,0,0,0,0,80,46,31,0,0,336,0,0
"Vincennes, IN","47180",2013,350,318,32,0,0,0,0,90,50,36,0,0,350,0,0
"Vineland-Bridgeton, NJ","47220",2013,303,285,18,0,0,0,0,90,49,34,0,0,303,0,0
"Vineyard Haven, MA","47240",2013,317,283,32,2,0,0,0,129,51,36,0,0,280,37,0
"Virginia Beach-Norfolk-Newport News, VA-NC","47260",2013,365,245,117,3,0,0,0,115,62,44,0,12,113,240,0
"Visalia-Porterville, CA","47300",2013,365,33,194,111,26,1,0,201,143,84,0,0,200,165,0
"Wabash, IN","47340",2013,353,309,42,2,0,0,0,105,54,35,0,0,353,0,0
"Waco, TX","47380",2013,361,233,124,4,0,0,0,115,67,45,2,3,205,151,0
"Walla Walla, WA","47460",2013,365,279,84,2,0,0,0,104,59,30,0,0,0,365,0
"Walterboro, SC","47500",2013,334,240,94,0,0,0,0,100,58,39,0,0,93,241,0
"Warner Robins, GA","47580",2013,351,166,185,0,0,0,0,88,64,51,0,0,0,351,0
"Washington Court House, OH","47920",2013,332,304,26,2,0,0,0,108,49,35,0,0,332,0,0
"Washington-Arlington-Alexandria, DC-VA-MD-WV","47900",2013,365,113,240,12,0,0,0,122,78,56,0,21,107,237,0
"Waterloo-Cedar Falls, IA","47940",2013,365,154,208,3,0,0,0,124,67,53,0,0,95,270,0
"Watertown, SD","47980",2013,361,198,163,0,0,0,0,84,64,48,0,0,0,331,30
"Watertown-Fort Atkinson, WI","48020",2013,193,155,35,3,0,0,0,112,64,41,0,0,193,0,0
"Watertown-Fort Drum, NY","48060",2013,361,339,22,0,0,0,0,93,47,34,0,0,361,0,0
"Wausau, WI","48140",2013,203,173,30,0,0,0,0,84,54,39,0,0,203,0,0
"Weirton-Steubenville, WV-OH","48260",2013,365,151,208,6,0,0,0,147,73,54,0,0,83,276,6
"Wenatchee, WA","48300",2013,365,230,135,0,0,0,0,99,69,36,0,0,0,365,0
"Wheeling, WV-OH","48540",2013,365,138,225,2,0,0,0,112,70,54,0,0,41,324,0
"Whitewater-Elkhorn, WI","48580",2013,195,166,28,1,0,0,0,115,61,39,0,0,195,0,0
"Wichita Falls, TX","48660",2013,345,270,75,0,0,0,0,89,57,35,0,0,0,345,0
"Wichita, KS","48620",2013,365,251,106,8,0,0,0,115,71,44,0,24,261,68,12
"Williamsport, PA","48700",2013,361,330,31,0,0,0,0,97,48,34,0,0,358,0,3
"Williston, ND","48780",2013,363,195,167,1,0,0,0,102,63,49,0,0,65,282,16
"Wilmington, NC","48900",2013,359,187,172,0,0,0,0,97,64,49,0,0,84,275,0
"Wilmington, OH","48940",2013,213,184,28,1,0,0,0,122,54,41,0,0,213,0,0
"Winchester, VA-WV","49020",2013,365,229,135,1,0,0,0,115,62,45,0,0,83,282,0
"Winona, MN","49100",2013,120,101,19,0,0,0,0,62,54,29,0,0,0,120,0
"Winston-Salem, NC","49180",2013,365,148,215,2,0,0,0,122,71,53,0,1,76,288,0
"Worcester, MA-CT","49340",2013,365,222,139,4,0,0,0,119,65,45,0,4,174,185,2
"Yakima, WA","49420",2013,365,174,173,14,4,0,0,158,82,52,0,0,0,349,16
"York-Hanover, PA","49620",2013,365,169,190,6,0,0,0,143,76,52,0,1,144,220,0
"Youngstown-Warren-Boardman, OH-PA","49660",2013,365,106,255,4,0,0,0,147,74,55,0,0,58,307,0
"Yuba City, CA","49700",2013,365,176,180,9,0,0,0,126,84,52,0,4,206,155,0
"Yuma, AZ","49740",2013,365,231,124,9,0,0,1,540,77,45,0,0,171,61,133
